 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15,Min16,Max16,X16,Y16,Min17,Max17,X17,Y17,Min18,Max18,X18,Y18,Min19,Max19,X19,Y19
1,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
2,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
3,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
4,0,4,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,1,33.521,70.962,0,1,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
5,0,119,34.721,70.802,1,2,34.321,69.522,0,1,33.041,71.522,0,2,33.521,70.962,0,2,34.481,71.522,0,1,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
6,0,175,34.721,70.802,1,4,34.321,69.522,0,1,33.041,71.522,0,2,33.521,70.962,0,6,34.481,71.522,0,1,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
7,0,73,34.721,70.802,1,7,34.321,69.522,0,2,33.041,71.522,0,3,33.521,70.962,0,21,34.481,71.522,0,1,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
8,1,46,34.721,70.802,2,13,34.321,69.522,0,60,33.041,71.522,1,6,33.521,70.962,0,21,34.481,71.522,0,1,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
9,1,11,34.721,70.802,1,7,34.321,69.522,0,61,33.041,71.522,1,19,33.521,70.962,1,10,34.481,71.522,0,1,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
10,1,6,34.721,70.802,1,2,34.321,69.522,0,12,33.041,71.522,1,5,33.521,70.962,1,5,34.481,71.522,0,1,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
11,2,7,34.721,70.802,0,2,34.321,69.522,0,4,33.041,71.522,1,4,33.521,70.962,2,5,34.481,71.522,0,1,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
12,2,10,34.721,70.802,0,2,34.321,69.522,0,5,33.041,71.522,0,89,33.521,70.962,2,62,34.481,71.522,0,2,36.241,72.562,0,1,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
13,1,8,34.721,70.802,0,1,34.321,69.522,0,9,33.041,71.522,0,116,33.521,70.962,1,70,34.481,71.522,0,3,36.241,72.562,0,1,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
14,0,3,34.721,70.802,0,0,34.321,69.522,0,3,33.041,71.522,0,16,33.521,70.962,0,21,34.481,71.522,1,7,36.241,72.562,0,1,35.441,73.922,0,1,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
15,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,1,34.481,71.522,2,26,36.241,72.562,0,1,35.441,73.922,0,1,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
16,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,3,51,36.241,72.562,0,2,35.441,73.922,1,2,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
17,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,3,72,36.241,72.562,0,7,35.441,73.922,1,6,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,1,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
18,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,1,74,36.241,72.562,0,8,35.441,73.922,1,8,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,1,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
19,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,1,40,36.241,72.562,0,8,35.441,73.922,2,10,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,1,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
20,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,2,12,36.241,72.562,0,11,35.441,73.922,4,21,36.961,73.682,0,20,36.801,75.362,0,1,38.561,76.802,2,8,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
21,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,6,36.241,72.562,0,65,35.441,73.922,4,41,36.961,73.682,1,27,36.801,75.362,0,1,38.561,76.802,2,12,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
22,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,2,34.481,71.522,0,5,36.241,72.562,0,79,35.441,73.922,1,31,36.961,73.682,1,24,36.801,75.362,0,1,38.561,76.802,2,12,37.681,74.962,0,0,39.361,77.282,0,0,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
23,0,1,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,2,34.481,71.522,0,2,36.241,72.562,0,8,35.441,73.922,0,4,36.961,73.682,1,5,36.801,75.362,1,6,38.561,76.802,2,7,37.681,74.962,0,2,39.361,77.282,0,1,38.561,78.162,0,1,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
24,0,1,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,2,34.481,71.522,0,0,36.241,72.562,0,1,35.441,73.922,0,2,36.961,73.682,1,4,36.801,75.362,2,28,38.561,76.802,2,5,37.681,74.962,1,2,39.361,77.282,1,2,38.561,78.162,0,1,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
25,0,1,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,1,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,2,36.961,73.682,0,3,36.801,75.362,1,23,38.561,76.802,3,4,37.681,74.962,1,2,39.361,77.282,1,2,38.561,78.162,0,1,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
26,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,2,36.961,73.682,0,3,36.801,75.362,0,2,38.561,76.802,3,13,37.681,74.962,0,0,39.361,77.282,0,1,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
27,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,1,36.961,73.682,0,1,36.801,75.362,0,1,38.561,76.802,2,11,37.681,74.962,0,0,39.361,77.282,0,1,38.561,78.162,0,0,40.241,76.882,0,0,40.721,79.122,0,0,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,3,45.361,83.122
28,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,1,36.801,75.362,0,9,38.561,76.802,0,1,37.681,74.962,0,25,39.361,77.282,0,2,38.561,78.162,0,2,40.241,76.882,0,1,40.721,79.122,0,1,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,3,45.361,83.122
29,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,1,36.801,75.362,3,25,38.561,76.802,0,1,37.681,74.962,0,95,39.361,77.282,1,6,38.561,78.162,0,3,40.241,76.882,0,1,40.721,79.122,0,2,39.601,79.522,0,0,42.161,78.642,0,1,40.401,80.002,0,2,45.361,83.122
30,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,1,36.801,75.362,4,9,38.561,76.802,0,1,37.681,74.962,0,95,39.361,77.282,2,58,38.561,78.162,0,3,40.241,76.882,0,2,40.721,79.122,1,2,39.601,79.522,0,0,42.161,78.642,0,1,40.401,80.002,0,2,45.361,83.122
31,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,1,36.801,75.362,3,8,38.561,76.802,0,1,37.681,74.962,0,75,39.361,77.282,1,94,38.561,78.162,0,2,40.241,76.882,0,1,40.721,79.122,1,2,39.601,79.522,0,0,42.161,78.642,0,1,40.401,80.002,1,2,45.361,83.122
32,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,1,36.801,75.362,3,15,38.561,76.802,0,1,37.681,74.962,1,31,39.361,77.282,1,20,38.561,78.162,1,2,40.241,76.882,0,1,40.721,79.122,0,1,39.601,79.522,0,0,42.161,78.642,0,1,40.401,80.002,0,1,45.361,83.122
33,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,1,2,36.801,75.362,3,74,38.561,76.802,0,1,37.681,74.962,1,29,39.361,77.282,1,4,38.561,78.162,1,2,40.241,76.882,0,1,40.721,79.122,0,1,39.601,79.522,0,0,42.161,78.642,0,1,40.401,80.002,0,0,45.361,83.122
34,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,1,3,36.801,75.362,2,71,38.561,76.802,0,1,37.681,74.962,0,9,39.361,77.282,1,3,38.561,78.162,0,1,40.241,76.882,0,1,40.721,79.122,0,1,39.601,79.522,0,0,42.161,78.642,0,1,40.401,80.002,0,0,45.361,83.122
35,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,1,13,38.561,76.802,0,1,37.681,74.962,0,4,39.361,77.282,0,2,38.561,78.162,0,4,40.241,76.882,0,1,40.721,79.122,0,1,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
36,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,6,38.561,76.802,0,0,37.681,74.962,0,10,39.361,77.282,0,1,38.561,78.162,0,34,40.241,76.882,0,1,40.721,79.122,0,1,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
37,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,5,38.561,76.802,0,0,37.681,74.962,3,11,39.361,77.282,0,2,38.561,78.162,1,34,40.241,76.882,0,11,40.721,79.122,0,1,39.601,79.522,1,2,42.161,78.642,0,1,40.401,80.002,0,0,45.361,83.122
38,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,3,38.561,76.802,0,0,37.681,74.962,3,20,39.361,77.282,0,3,38.561,78.162,1,10,40.241,76.882,1,13,40.721,79.122,0,1,39.601,79.522,1,1,42.161,78.642,0,1,40.401,80.002,0,0,45.361,83.122
39,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,3,38.561,76.802,0,0,37.681,74.962,2,30,39.361,77.282,0,6,38.561,78.162,1,11,40.241,76.882,0,2,40.721,79.122,0,1,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
40,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,2,38.561,76.802,0,0,37.681,74.962,1,24,39.361,77.282,0,11,38.561,78.162,0,2,40.241,76.882,0,1,40.721,79.122,0,1,39.601,79.522,0,0,42.161,78.642,0,0,40.401,80.002,0,0,45.361,83.122
41,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,1,38.561,76.802,0,0,37.681,74.962,0,1,39.361,77.282,0,2,38.561,78.162,0,1,40.241,76.882,0,1,40.721,79.122,0,1,39.601,79.522,0,0,42.161,78.642,0,1,40.401,80.002,0,0,45.361,83.122
42,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,1,39.361,77.282,0,2,38.561,78.162,0,1,40.241,76.882,1,2,40.721,79.122,0,9,39.601,79.522,0,6,42.161,78.642,1,2,40.401,80.002,0,0,45.361,83.122
43,0,0,34.721,70.802,0,0,34.321,69.522,0,0,33.041,71.522,0,0,33.521,70.962,0,0,34.481,71.522,0,0,36.241,72.562,0,0,35.441,73.922,0,0,36.961,73.682,0,0,36.801,75.362,0,0,38.561,76.802,0,0,37.681,74.962,0,1,39.361,77.282,0,1,38.561,78.162,0,1,40.241,76.882,3,5,40.721,79.122,2,20,39.601,79.522,3,50,42.161,78.642,2,4,40.401,80.002,0,0,45.361,83.122
